section,searched,terms,title,authors,published,database,source,url
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Detecting anomalous elderly behaviour in ambient assisted living,"Santoro,Carmen, PaternÃ_,Fabio, Parvin,Parvaneh, Manca,Marco, ",2017,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=3102128&ftid=1912171&dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive)
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Enabling correct design and formal analysis of Ambient Assisted Living systems,"RodrÃ_guez-FÃ_rtiz,MarÃ_a J., Pelegrina,Ana B., RodrÃ_guez-DomÃ_nguez,Carlos, RodrÃ_guez,MarÃ_a L., Hornos,Miguel J., Hurtado,MarÃ_a V., Benghazi,Kawtar, ",2012,ScienceDirect,https://api.elsevier.com/content/article/pii/S0164121211001221,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Elderly People Living Alone,"Gatica-Perez,Daniel, Buluschek,Philipp, Pham,Hieu, Hu,Rui, ",2017,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=3132649&ftid=1915280&dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive)
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Sharable Personal Automations for Ambient Assisted Living,"Savidis,Anthony, Valsamakis,Yannis, ",2017,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=3056560&ftid=1883888&dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive)
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),"DemaWare2: Integrating sensors, multimedia and semantic analysis for the ambient care of dementia","Kompatsiaris,Ioannis, Meditskos,Georgios, Stavropoulos,Thanos G., ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S1574119216300712,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),An ambient assisted living nighttime wandering system for elderly,"Giroux,Sylvain, Lorrain,Dominique, GrÃ©goire,Vincent, Pigot,Helene, Ngankam,Hubert, Radziszewski,Robert, ",2017,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=3011171&ftid=1845440&dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive)
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Ambient Assisted Living system for in-home monitoring of healthy independent elders,"Palma,Jose, Villa,Ana, Botia,Juan A., ",2012,ScienceDirect,https://api.elsevier.com/content/article/pii/S095741741200173X,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),A cloud-based Internet of Things platform for ambient assisted living,"J Cubo, A Nieto, E PimentelÂ - Sensors, 2014 - mdpi.com",2014,Google Scholar,http://www.mdpi.com/1424-8220/14/8/14070/htm,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Design and evaluation of an ambient assisted living system based on an argumentative multi-agent system,"A MuÃ±oz, JC Augusto, A Villa, JA BotÃ_aÂ - Personal and UbiquitousÂ â€_, 2011 - Springer",2011,Google Scholar,http://link.springer.com/article/10.1007/s00779-010-0361-1,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Microwave-Synthesized Polysaccharide Copolymers,"Ptaszek, Anna, Kowalski, Grzegorz, ÅÅukasiewicz, Marcin, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-03751-6_18-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29 sort:date
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Designing for Those who are Overlooked - Insider Perspectives on Care Practices and Cooperative Work of Elderly Informal Caregivers,"Wulf,Volker, Randall,David William, Wan,Lin, Schorch,MarÃ©n, ",2016,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2819999&amp;ftid=1693128&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive)
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Cognitive assisted living ambient system: a survey,"McDonald-Maier,Klaus D., Lu,Bowen, Li,Ruijiao, ",2015,ScienceDirect,https://api.elsevier.com/content/article/pii/S2352864815000589,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Multi-Resident Human Behaviour Identification in Ambient Assisted Living Environments,"Alemdar,Hande, ",2014,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2666286&amp;ftid=1513362&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive)
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Chapter 3 Energy Efficient Communication in Ambient Assisted Living,"Gambi,Ennio, Del Campo,Antonio, Perla,Davide, Spinsante,Susanna, Aslam,Nauman, Chowdhury,Chandreyee, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/B978012805195500003X,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),The quest for engaging AmI: Patient engagement and experience design tools to promote effective assisted living,"Barello,Serena, Triberti,Stefano, ",2016,ScienceDirect,https://api.elsevier.com/content/article/pii/S1532046416300879,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),"Usability, accessibility and ambient-assisted living: a systematic literature review","A QueirÃ_s, A Silva, J AlvarelhÃ£o, NP Rochaâ€_Â - Universal Access in theÂ â€_, 2015 - Springer",2015,Google Scholar,http://link.springer.com/article/10.1007/s10209-013-0328-x,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),A context-aware approach for long-term behavioural change detection and abnormality prediction in ambient assisted living,"Bouras,Abdelaziz, Foufou,Sebti, Tari,Zahir, Khalil,Ibrahim, Forkan,Abdur Rahim Mohammad, ",2015,ScienceDirect,https://api.elsevier.com/content/article/pii/S0031320314002660,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29
"data,data management,AI,artificial intelligence",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence),Ambient intelligence environments for accessing building information: A healthcare facility management scenario,"J Irizarry, M Gheisari, G Williams, K RoperÂ - Facilities, 2014 - emeraldinsight.com",2014,Google Scholar,http://www.emeraldinsight.com/doi/abs/10.1108/F-05-2012-0034,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28data+OR+data+management+OR+AI+OR+artificial+intelligence%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"data,data management,AI,artificial intelligence",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence),Beyond Big Data: What Can We Learn from AI Models?,"Caliskan,Aylin, ",2017,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=3140452&ftid=1920215&dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence)
"data,data management,AI,artificial intelligence",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence),Internet of Things Based Wireless Body Area Network in Healthcare,"Ashour, Amira S., Dey, Nilanjan, Elhayatmy, G., ",2018,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-60435-0_1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28data+OR+data+management+OR+AI+OR+artificial+intelligence%29 sort:date
"data,data management,AI,artificial intelligence",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence),Artificial Intelligence and Computational Intelligence: A Challenge for Power System Engineers,"Hong,Junho, Stefanov,Alexandru, Liu,Chen-Ching, ",2016,Wiley - Crossref,http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119175391.ch14,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence)
"data,data management,AI,artificial intelligence",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence),Sensor9k : A testbed for designing and experimenting with WSN-based ambient intelligence applications,"Ortolani,Marco, Lo Re,Giuseppe, Gaglio,Salvatore, De Paola,Alessandra, ",2012,ScienceDirect,https://api.elsevier.com/content/article/pii/S1574119211000319,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28data+OR+data+management+OR+AI+OR+artificial+intelligence%29
"data,data management,AI,artificial intelligence",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence),EVLib,"Ramchurn,Sarvapali D., Bassiliades,Nick, Rigas,Emmanouil S., Karapostolakis,Sotiris, ",2016,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2903225&amp;ftid=1719694&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence)
"data,data management,AI,artificial intelligence",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence),Understanding human perceptual experience in unstructured data on the web,"Ogawa,Hirotaka, Kwon,YongJin, Kim,Kyoung-Sook, Lee,Jun, ",2017,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=3106430&ftid=1899317&dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence)
"data,data management,AI,artificial intelligence",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (data OR data management OR AI OR artificial intelligence),Implementation of an Actor Node for an Ambient Intelligence Testbed Considering Bed Temperature and Room Lighting: Its Effects on Human Sleeping Condition,"Barolli, Leonard, Matsuo, Keita, Oda, Tetsuya, Elmazi, Donald, Cuka, Miralda, Obukata, Ryoichiro, ",2018,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-65636-6_7,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28data+OR+data+management+OR+AI+OR+artificial+intelligence%29 sort:date
